income_group,age_target,pop_2019,proportion,deaths,life_years_lost,t_start,R0,reduction1,reduction2,coverage,immunosenescence,mode,hs_constraints,efficacy,duration_R,duration_V,dur_vacc_delay,vaccine_start,vaccine_period,seeding_cases,timing1,timing2,deaths_cf,life_years_lost_cf,deaths_averted_2021,additional_life_years_2021,vaccine_n_2021,dapd_2021,pop_age_target,relative_constraint,cost,y,strategy
HIC,0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0,1212261796,6.334661264,136976.54,2201317.64,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,610231.4947511498,7999117.704286209,61434142,0.009933100189206899,76792678,5.0677289511811034,61434142,7999117.704286209,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,1212261796,6.38131626,143791.44,2180801.37,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,445002.63647994184,8496539.510634627,61886607,0.007190612897157995,77358259,5.105052984776235,61886607,8496539.510634627,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0,1212261796,6.824085755,140960.32,2129614.87,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,513643.80879777216,9737568.279053709,66180628,0.007761241124672827,82725785,5.459268634742986,66180628,9737568.279053709,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0,1212261796,10.229220974,119436.41,2043228.19,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1035496.0846686194,11832033.715999257,99203950,0.010438052933980934,124004938,8.18337675305244,99203950,11832033.715999257,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1,1212261796,10.526136989000001,101322.55,1994929.88,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1474670.8937904704,13003037.636486555,102083470,0.014445736375928138,127604337,8.42090960358863,102083470,13003037.636486555,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1,1212261796,11.190630952,93226.75,1990431.02,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1670955.4747516068,13112113.558557602,108527795,0.015396567069277441,135659744,8.952504760778588,108527795,13112113.558557602,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1,1212261796,11.237285948,99767.46,1962948.85,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1512374.4177173034,13778425.253801148,108980259,0.01387750794289924,136225324,8.989828711883288,108980259,13778425.253801148,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1,1212261796,11.680055443,96007.16,1906221.95,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1603543.7783472794,15153782.327311398,113274280,0.014156291963416497,141592850,9.344044361850038,113274280,15153782.327311398,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,1212261796,12.051483561000001,127126.61,1882661.15,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,849045.3713966354,15725019.481775334,116876425,0.00726447076468779,146095531,9.641186861257815,116876425,15725019.481775334,Optimal
HIC,0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0,1212261796,12.077981786,124152.86,1875723.13,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,921144.6417137355,15893233.413493013,117133407,0.00786406426859303,146416759,9.66238541761321,117133407,15893233.413493013,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0,1212261796,13.205402015,125020.53,1829012.9,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,900107.7778630292,17025733.959720474,128067235,0.007028400187633366,160084044,10.564321619519221,128067235,17025733.959720474,Optimal
HIC,0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0,1212261796,14.399407527,117996.59,1772499.65,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1070404.860250954,18395911.038576417,139646813,0.00766508620532079,174558516,11.519526018289204,139646813,18395911.038576417,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_1,1212261796,15.574615153,81478.12,1763917.93,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1955803.7808383964,18603976.864575796,151044087,0.012948562325224091,188805109,12.459692081230942,151044087,18603976.864575796,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_1,1212261796,16.907453249,87283.78,1684348.84,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1815044.1844670891,20533148.223565508,163970077,0.011069362265489003,204962596,13.525962588364864,163970077,20533148.223565508,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1,1212261796,18.061371703,83456.18,1625079.63,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1907845.2494744812,21970144.202807534,175160887,0.010891959272801198,218951109,14.44909734662627,175160887,21970144.202807534,Optimal
HIC,0_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0_0,1212261796,18.459298046,107748.84,1573272.94,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1318863.976650134,23226209.624091838,179020014,0.0073671314402699375,223775018,14.767438402389446,179020014,23226209.624091838,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0,1212261796,18.875569316,109782.34,1561655.43,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1269561.289406814,23507878.8948448,183057053,0.006935331210859676,228821316,15.1004554960008,183057053,23507878.8948448,Optimal
HIC,0_0_0_0_0_0_0_0_1_1_1_0_0_0_0_0_0,1212261796,19.133530673,102735.59,1519182.73,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1440411.405626074,24537639.52650418,185558786,0.007762561052549972,231948483,15.306824533469007,185558786,24537639.52650418,Optimal
HIC,0_0_0_0_0_0_0_1_1_1_0_0_0_0_0_0_0,1212261796,20.807222012,95961.13,1419826.84,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1604659.7865566772,26946546.519595746,201790402,0.007952111526688892,252238003,16.645777559420836,201790402,26946546.519595746,Optimal
HIC,0_0_0_0_0_0_1_1_1_0_0_0_0_0_0_0_0,1212261796,21.856732927,93559.76,1394719.62,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1662881.5687378875,27555276.991791088,211968658,0.007844940759109824,264960823,17.485386300171747,211968658,27555276.991791088,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_0_1,1212261796,23.731539004,72420.69,1378061.42,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,2175403.308017282,27959158.980793636,230150705,0.009452081888249713,287688381,18.985231223107853,230150705,27959158.980793636,Optimal
HIC,0_0_0_0_0_0_0_0_1_1_1_0_0_0_0_0_1,1212261796,23.989500361,71121.1,1355635.39,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,2206912.1741665546,28502883.368892636,232652438,0.009485875969720036,290815548,19.19160026057606,232652438,28502883.368892636,Optimal
HIC,0_0_0_0_0_0_0_0_0_1_1_1_1_0_0_0_0,1212261796,25.283383801,91481.73,1276740.71,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1713263.8963367252,30415703.498325538,245200642,0.006987191722059484,306500803,20.22670703713243,245200642,30415703.498325538,Optimal
HIC,0_0_0_0_0_0_0_0_1_1_1_1_0_0_0_0_0,1212261796,25.514846933,87261.24,1241275.82,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1815590.6720847257,31275558.123252384,247445394,0.007337338746009399,309306742,20.411877600735675,247445394,31275558.123252384,Optimal
HIC,0_0_0_0_0_0_0_1_1_1_1_0_0_0_0_0_0,1212261796,26.477389313,78837.26,1131683.94,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,2019832.0545700875,33932639.10876872,256780220,0.007865995492906926,320975275,21.181911435902414,256780220,33932639.10876872,Optimal
HIC,0_0_0_0_0_0_1_1_1_1_0_0_0_0_0_0_0,1212261796,28.264547412,71561.46,1048792.98,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,2196235.5420768233,35942349.989604,274112248,0.008012175878813255,342640310,22.611637923793815,274112248,35942349.989604,Optimal
HIC,0_0_0_0_0_0_0_1_1_1_1_0_0_0_0_0_1,1212261796,31.333359000999998,53485.27,996189.99,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,2634497.0331615685,37217721.8922514,303873873,0.008669705663900585,379842341,25.066687245499896,303873873,37217721.8922514,Optimal
HIC,1_1_1_1_1_0_0_0_1_0_0_0_0_0_0_0_0,1212261796,31.759821896,61521.92,965827.39,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,2439646.5579051003,37953870.29239599,308009750,0.007920679650652662,385012187,25.407857528490492,308009750,37953870.29239599,Optimal
HIC,1_1_1_1_1_0_0_1_0_0_0_0_0_0_0_0_0,1212261796,32.048131649,29194.29,458824,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3223437.5739895697,50246287.095185764,310805805,0.01037122705436625,388507256,25.638505315068098,310805805,50246287.095185764,Optimal
HIC,1_1_1_1_0_0_0_1_1_0_0_0_0_0_0_0_0,1212261796,33.430342507,11220.31,174087.79,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3659220.9595109313,57149783.68160242,324210616,0.01128655501872271,405263270,26.74427397363927,324210616,57149783.68160242,Optimal
HIC,1_1_1_1_0_0_1_1_0_0_0_0_0_0_0_0_0,1212261796,33.83211902,5225.09,82405.44,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3804576.4828032344,59372643.88705244,328107083,0.01159553292444051,410133854,27.065695222156457,328107083,59372643.88705244,Optimal
HIC,1_1_1_1_1_0_0_1_1_0_0_0_0_0_0_0_0,1212261796,39.103680536,1539.54,24384.62,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3893933.51204819,60779372.35622429,379231184,0.010267967605513583,474038980,31.282944430923898,379231184,60779372.35622429,Optimal
HIC,1_1_1_1_1_0_1_1_0_0_0_0_0_0_0_0_0,1212261796,39.505457049,1016.6,16511.93,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3906612.3157201945,60970247.58259931,383127650,0.01019663370810683,478909563,31.604365596950647,383127650,60970247.58259931,Optimal
HIC,1_1_1_1_0_0_1_1_1_0_0_0_0_0_0_0_0,1212261796,40.887667907,703.98,11595.12,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3914191.861373505,61089456.801023126,396532462,0.0098710502618542,495665577,32.710134338012246,396532462,61089456.801023126,Optimal
HIC,1_1_1_1_0_0_0_1_1_1_1_0_0_0_0_0_0,1212261796,45.508324293,576.9,9557.93,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3917272.945954219,61138848.953187,441344023,0.008875781107636399,551680029,36.40665939125248,441344023,61138848.953187,Optimal
HIC,1_1_1_1_1_0_1_1_1_0_0_0_0_0_0_0_0,1212261796,46.561005936,540.37,9114.67,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3918158.624422376,61149595.8964609,451553030,0.008677073054549823,564441287,37.24880479529688,451553030,61149595.8964609,Optimal
HIC,1_1_1_1_0_0_1_1_1_1_0_0_0_0_0_0_0,1212261796,47.295482392,507.89,8602.69,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3918946.109685058,61162008.972347215,458676051,0.00854403908286074,573345064,37.83638587914388,458676051,61162008.972347215,Optimal
HIC,1_1_1_1_1_0_0_1_1_1_1_0_0_0_0_0_0,1212261796,51.181662322,501.41,8463.59,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3919103.2188138193,61165381.48466369,496364591,0.00789561400834565,620455739,40.945329848537106,496364591,61165381.48466369,Optimal
HIC,1_1_1_1_0_0_0_1_1_1_1_1_0_0_0_0_0,1212261796,51.889640553,507.11,8461.74,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3918965.020969076,61165426.33835013,503230631,0.007787612241932119,629038289,41.51171245851915,503230631,61165426.33835013,Optimal
HIC,1_1_1_1_0_0_1_1_1_1_1_0_0_0_0_0_0,1212261796,52.965649693,468.29,7973.96,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3919906.2210274898,61177252.6795272,513665869,0.007631237459424925,642082336,42.37251975562546,513665869,61177252.6795272,Optimal
HIC,1_1_1_1_1_0_1_1_1_1_1_0_0_0_0_0_0,1212261796,58.638987721999996,459.57,7852.77,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3920117.639484712,61180190.959668346,568686437,0.006893284923613163,710858046,46.91119021291008,568686437,61180190.959668346,Optimal
HIC,1_1_1_1_0_0_1_1_1_1_1_1_0_0_0_0_0,1212261796,59.346965953,453.58,7718.86,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3920262.8684478737,61183437.639210396,575552476,0.0068113039733173775,719440595,47.4775727404017,575552476,61183437.639210396,Optimal
HIC,1_1_1_1_1_0_1_1_1_1_1_1_0_0_0_0_0,1212261796,65.020303982,449.06,7663.93,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3920372.4569142316,61184769.43001947,630573044,0.006217158337369646,788216305,52.01624319768632,630573044,61184769.43001947,Optimal
HIC,1_1_1_1_0_0_1_1_1_1_1_1_1_0_0_0_0,1212261796,66.171051708,445.83,7574.9,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3920450.7690262534,61186927.98337343,641733104,0.006109160872701179,802166380,52.93684137514468,641733104,61186927.98337343,Optimal
HIC,1_1_1_1_1_0_1_1_1_1_1_1_1_0_0_0_0,1212261796,71.844389737,442.76,7543.4,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3920525.2019005273,61187691.70830492,696753671,0.0056268454152072316,870942089,57.47551174993887,696753671,61187691.70830492,Optimal
HIC,1_1_1_1_0_0_1_1_1_1_1_1_1_1_0_0_0,1212261796,72.410364657,443.2,7536.6,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3920514.533996722,61187856.57590916,702242550,0.005582849595011949,877803187,57.928291753244366,702242550,61187856.57590916,Optimal
HIC,1_1_1_1_1_0_1_1_1_1_1_1_1_1_0_0_0,1212261796,78.083702686,440.57,7511.42,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3920578.298967192,61188467.07094964,757263118,0.005177299949845773,946578897,62.46696221052899,757263118,61188467.07094964,Optimal
HIC,1_1_1_1_0_0_1_1_1_1_1_1_1_1_1_0_0,1212261796,78.745025921,437.18,7476.02,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3920660.4903169614,61189325.3523012,763676692,0.005133927130909579,954595865,62.99602070442547,763676692,61189325.3523012,Optimal
HIC,0_1_1_1_0_0_1_1_1_1_1_1_1_1_1_1_1,1212261796,82.586815661,416.51,7422.31,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3921161.6393434275,61190627.563922465,800934732,0.0048957318037258285,1001168415,66.06945254257604,800934732,61190627.563922465,Optimal
HIC,1_1_1_1_0_0_1_1_1_1_1_1_1_1_1_1_1,1212261796,87.495555319,417.06,7420.91,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3921148.3044636715,61190661.507252745,848540152,0.00462105216117418,1060675190,69.99644423340385,848540152,61190661.507252745,Optimal
HIC,0_1_1_1_1_0_1_1_1_1_1_1_1_1_1_1_1,1212261796,88.26015369,416.58,7409.1,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3921159.9421769134,61190947.84348897,855955299,0.004581033547937391,1069944124,70.60812291737022,855955299,61190947.84348897,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2855862789,0,108456.8,1874003.76,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,0,0,0,NA,0,0,0,0,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,2855862789,1.773033888,98271.66,1770358,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,581747.2465351092,5919961.384432494,40508332,0.014361175030175172,50635415,1.4184271091743967,40508332,5919961.384432494,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1,2855862789,2.108088412,80786.38,1738706.16,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,1580458.4566800275,7727827.625620133,48163290,0.032814586715730204,60204113,1.6864707291089676,48163290,7727827.625620133,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0,2855862789,2.482247443,98354.68,1721511.72,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,577005.3719602542,8709926.853093993,56711665,0.010174368422141235,70889581,1.9857979598472928,56711665,8709926.853093993,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0,2855862789,3.428754255,97892.61,1682220.73,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,603397.5423385183,10954120.378773415,78336414,0.0077026444696311445,97920517,2.7430034209532184,78336414,10954120.378773415,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1,2855862789,3.8811223,70916.87,1636795.45,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,2144177.7837732956,13548687.715411535,88671622,0.024181104779924096,110839528,3.1048978382833643,88671622,13548687.715411535,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0,2855862789,4.255281331,88376.17,1620068.21,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,1146950.4799335415,14504101.76098498,97219997,0.011797474971696531,121524996,3.4042250690216895,97219997,14504101.76098498,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1,2855862789,4.590335854999999,71031.28,1588305.98,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,2137642.998539506,16318273.17603817,104874955,0.020382778723714984,131093694,3.672268688956261,104874955,16318273.17603817,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1,2855862789,5.536842667,71134.66,1552059.09,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,2131738.2166369692,18388596.063397687,126499703,0.01685172500134543,158124629,4.4294741150464985,126499703,18388596.063397687,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0,2855862789,5.911001698,88107.06,1534673.77,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,1162321.3046364975,19381597.83265484,135048078,0.008606722278089254,168810098,4.728801345784824,135048078,19381597.83265484,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1,2855862789,6.363369743,61331.42,1488083.81,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,2691672.383189697,22042688.49475481,145383287,0.01851431784701812,181729109,5.090695798130658,145383287,22042688.49475481,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1,2855862789,7.309876555,61597.01,1454661.86,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,2676502.6112270863,23951658.561571177,167008035,0.016026190609179168,208760044,5.847901224220895,167008035,23951658.561571177,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0,2855862789,7.684035586,78460.66,1437132.05,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,1713297.200792689,24952913.203115985,175556410,0.009759240331555641,219445513,6.147228454959221,175556410,24952913.203115985,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1,2855862789,8.01909011,61717.33,1407000.84,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,2669630.2630116367,26673925.231646873,183211368,0.014571313378095958,229014210,6.415272074893791,183211368,26673925.231646873,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_1,2855862789,8.962930706,60830.5,1402635.9,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,2720283.558955014,26923238.626091234,204775202,0.013284243056826774,255969003,7.170344555373526,204775202,26923238.626091234,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1,2855862789,9.792123998,52372.77,1311642.11,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,3203365.8866831935,32120554.20391283,223719701,0.014318658038709202,279649626,7.833699219083876,223719701,32120554.20391283,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_0,2855862789,10.992810104,77350.91,1309207.34,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,1776683.0753945443,32259621.584768303,251151658,0.007074144305622402,313939573,8.794248062874985,251151658,32259621.584768303,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_1,2855862789,11.445178149,51884.86,1265279.7,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,3231233.9669508133,34768647.83446007,261486867,0.01235715583967185,326858584,9.156142515220818,261486867,34768647.83446007,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_1,2855862789,12.391684961,52108.95,1233256.34,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,3218434.561103073,36597734.278515086,283111616,0.011368076693634077,353889520,9.913347976326744,283111616,36597734.278515086,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_0,2855862789,12.765843992,68314.65,1219701.05,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,2292809.4491091273,37371975.244617164,291659990,0.00786124090682057,364574988,10.21267517204938,291659990,37371975.244617164,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_1,2855862789,13.100898516,52306.27,1191137.76,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,3207164.184192564,39003431.98546548,299314949,0.010715015067749724,374143686,10.48071882699964,299314949,39003431.98546548,Optimal
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1,2855862789,14.873932404,43496.99,1100402.48,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,3710326.0831902022,44185982.1814954,339823281,0.010918398752190538,424779101,11.899145936174037,339823281,44185982.1814954,Optimal
