t_start,R0,reduction1,reduction2,coverage,age_target,income_group,immunosenescence,mode,hs_constraints,efficacy,duration_R,duration_V,dur_vacc_delay,vaccine_start,vaccine_period,seeding_cases,timing1,timing2,run_number,directory_out
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2312,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2313,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2314,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2315,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2316,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2317,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2318,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2319,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2320,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_0_0_0_0_0_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2321,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_0_0_0_0_0_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2322,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_0_0_0_0_0_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2323,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_0_0_0_0_0_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2324,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_0_0_0_0_0_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2325,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_0_0_0_0_0_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2326,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_0_0_0_0_0_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2327,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_0_0_0_0_0_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2328,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2329,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2330,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2331,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2332,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2333,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2334,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2335,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2336,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_0_0_0_0_0_0_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2337,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_0_0_0_0_0_0_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2338,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_0_0_0_0_0_0_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2339,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_0_0_0_0_0_0_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2340,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2341,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2342,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2343,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2344,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2345,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2346,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2347,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2348,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2349,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2350,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2351,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2352,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2353,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2354,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2355,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2356,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_1_0_0_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2357,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_1_0_0_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2358,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_1_0_0_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2359,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_1_0_0_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2360,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_1_1_0_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2361,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_1_1_0_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2362,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_1_1_0_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2363,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_1_1_0_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2364,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2365,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2366,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2367,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2368,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2369,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2370,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2371,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2372,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2373,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2374,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2375,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2376,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_0_0_0_0_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2377,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_0_0_0_0_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2378,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_0_0_0_0_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2379,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_0_0_0_0_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2380,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_0_0_0_0_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2381,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_0_0_0_0_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2382,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_0_0_0_0_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2383,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_0_0_0_0_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2384,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_0_0_0_0_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2385,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_0_0_0_0_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2386,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_0_0_0_0_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2387,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_0_0_0_0_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2388,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_0_0_0_0_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2389,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_0_0_0_0_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2390,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_0_0_0_0_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2391,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_0_0_0_0_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2392,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_0_0_0_0_0_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2393,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_0_0_0_0_0_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2394,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_0_0_0_0_0_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2395,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_0_0_0_0_0_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2396,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_0_0_0_0_0_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2397,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_0_0_0_0_0_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2398,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_0_0_0_0_0_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2399,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_0_0_0_0_0_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2400,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2401,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2402,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2403,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2404,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_0_0_0_0_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2405,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_0_0_0_0_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2406,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_0_0_0_0_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2407,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_0_0_0_0_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2408,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_0_0_0_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2409,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_0_0_0_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2410,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_0_0_0_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2411,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_0_0_0_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2412,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_0_0_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2413,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_0_0_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2414,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_0_0_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2415,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_0_0_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2416,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_1_0_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2417,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_1_0_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2418,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_1_0_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2419,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_1_1_0_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2420,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2421,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2422,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2423,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2424,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2425,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2426,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2427,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2428,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2429,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2430,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2431,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2432,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_0_0_0_1_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2433,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_0_0_0_1_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2434,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_0_0_0_1_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2435,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_0_0_0_1_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2436,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_0_0_0_1_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2437,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_0_0_0_1_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2438,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_0_0_0_1_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2439,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_0_0_0_1_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2440,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_0_0_0_1_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2441,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_0_0_0_1_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2442,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_0_0_0_1_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2443,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_0_0_0_1_1_1_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2444,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_0_0_0_1_1_1_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2445,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_0_0_0_1_1_1_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2446,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_0_0_0_1_1_1_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,2447,default
